#Column	usrid	(I7)	User Table identifier	(cross_match.usrid)	[""]	[meta.id]
#Column	separation	(F9.2)	Distance from master source to user source	(cross_match.separation)	["arcsec"]	[pos.angDistance]
#Column	probability	(F9.2)	Probability that master source and user source are a match	(cross_match.probability)	[""]	[stat.probability]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[]
#Column	streak_src_flag	(A5)	Source is located on an ACIS readout streak in all observations; source properties may be affected	(master_source.streak_src_flag)	[""]	[]
#Column	flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_hilim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_hilim_w)	["erg/s/cm^2"]	[]
usrid	separation	probability	name	ra	dec	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	conf_flag	sat_src_flag	streak_src_flag	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	flux_aper_w	flux_aper_lolim_w	flux_aper_hilim_w	flux_aper_avg_b	flux_aper_avg_lolim_b	flux_aper_avg_hilim_b	flux_aper_avg_w	flux_aper_avg_lolim_w	flux_aper_avg_hilim_w
   1893	     0.60	     0.16	 2CXO J141429.6+361039	 14 14 29.69	+36 10 39.40	     1.05	     0.83	     78.4	    13.00	                TRUE	FALSE	FALSE	FALSE	1.191e-14	1.025e-14	1.347e-14	         	         	         	1.191e-14	1.025e-14	1.347e-14	         	         	         
   1970	     0.21	     0.48	 2CXO J141456.6+520940	 14 14 56.62	+52 09 40.49	     0.74	     0.72	     77.1	    15.12	                TRUE	FALSE	FALSE	FALSE	1.681e-14	1.567e-14	1.794e-14	         	         	         	1.681e-14	1.567e-14	1.794e-14	         	         	         
   2045	     0.22	     0.48	 2CXO J141518.1+521223	 14 15 18.14	+52 12 23.13	     0.76	     0.74	    170.7	     6.34	                TRUE	FALSE	FALSE	FALSE	9.187e-15	8.088e-15	1.022e-14	         	         	         	7.014e-15	6.248e-15	7.780e-15	         	         	         
   2082	     0.18	     0.53	 2CXO J141531.9+112850	 14 15 31.93	+11 28 50.89	     0.71	     0.71	    132.0	    30.06	                TRUE	FALSE	FALSE	FALSE	6.915e-14	6.641e-14	7.173e-14	         	         	         	5.879e-14	5.677e-14	6.082e-14	         	         	         
   2108	     1.76	     0.49	 2CXO J141541.2+525644	 14 15 41.21	+52 56 44.66	     6.25	     4.70	    126.7	     4.91	                TRUE	FALSE	FALSE	FALSE	1.566e-14	8.990e-15	2.233e-14	         	         	         	1.566e-14	8.990e-15	2.233e-14	         	         	         
   2136	     0.13	     0.88	 2CXO J141554.3+360651	 14 15 54.33	+36 06 51.17	     2.16	     1.02	    176.3	     7.94	                TRUE	FALSE	FALSE	FALSE	1.516e-14	1.288e-14	1.730e-14	         	         	         	1.516e-14	1.288e-14	1.730e-14	         	         	         
   2237	     0.26	     0.44	 2CXO J141628.9+530904	 14 16 28.95	+53 09 04.43	     0.81	     0.76	    132.8	     7.06	                TRUE	FALSE	FALSE	FALSE	1.003e-14	8.590e-15	1.146e-14	         	         	         	1.003e-14	8.590e-15	1.146e-14	         	         	         
   2380	     0.25	     0.53	 2CXO J141721.6+264508	 14 17 21.67	+26 45 08.99	     0.99	     0.85	      5.5	     5.14	                TRUE	FALSE	FALSE	FALSE	2.171e-14	1.722e-14	2.620e-14	         	         	         	2.171e-14	1.722e-14	2.620e-14	         	         	         
   2384	     0.37	     0.33	 2CXO J141721.8+530953	 14 17 21.88	+53 09 53.06	     0.94	     0.88	     22.9	     5.41	                TRUE	FALSE	FALSE	FALSE	7.015e-15	5.580e-15	8.370e-15	         	         	         	7.015e-15	5.580e-15	8.370e-15	         	         	         
   2425	     0.27	     0.48	 2CXO J141736.9+522430	 14 17 36.91	+52 24 30.01	     0.94	     0.81	     64.1	     7.73	                TRUE	FALSE	FALSE	FALSE	3.552e-15	3.030e-15	4.074e-15	         	         	         	3.611e-15	3.084e-15	4.137e-15	         	         	         
   2467	     0.16	     0.74	 2CXO J141752.7+264538	 14 17 52.76	+26 45 38.53	     1.16	     0.99	    121.2	     4.59	                TRUE	FALSE	FALSE	FALSE	3.278e-14	2.537e-14	3.980e-14	         	         	         	3.278e-14	2.537e-14	3.980e-14	         	         	         
   2631	     0.15	     0.63	 2CXO J141844.2+524124	 14 18 44.24	+52 41 24.43	     0.76	     0.74	    106.8	    13.03	                TRUE	FALSE	FALSE	FALSE	4.280e-15	3.636e-15	4.880e-15	         	         	         	4.637e-15	4.266e-15	4.984e-15	         	         	         
   2641	     1.98	     0.11	 2CXO J141849.2+564321	 14 18 49.23	+56 43 21.09	     3.04	     2.63	     86.8	     2.63	                TRUE	FALSE	FALSE	FALSE	1.268e-14	6.009e-15	1.936e-14	         	         	         	1.268e-14	6.009e-15	1.936e-14	         	         	         
   2669	     1.33	     0.39	 2CXO J141857.6+563632	 14 18 57.68	+56 36 32.25	     3.77	     2.42	     47.1	     3.70	                TRUE	FALSE	FALSE	FALSE	8.410e-14	5.945e-14	1.073e-13	         	         	         	8.410e-14	5.945e-14	1.073e-13	         	         	         
   2681	     0.25	     0.39	 2CXO J141901.5+524509	 14 19 01.50	+52 45 09.45	     0.71	     0.71	     31.4	    22.32	                TRUE	FALSE	FALSE	FALSE	1.248e-14	1.151e-14	1.345e-14	         	         	         	1.157e-14	1.109e-14	1.202e-14	         	         	         
   2799	     1.61	     0.24	 2CXO J141939.5+471725	 14 19 39.55	+47 17 25.86	     3.35	     2.03	    147.8	     3.20	                TRUE	FALSE	FALSE	FALSE	1.685e-14	9.890e-15	2.344e-14	         	         	         	1.685e-14	9.890e-15	2.344e-14	         	         	         
   2843	     0.29	     0.34	 2CXO J141953.9+542325	 14 19 53.95	+54 23 25.83	     0.74	     0.73	    145.9	     4.54	                TRUE	FALSE	FALSE	FALSE	         	         	         	1.833e-14	1.419e-14	2.226e-14	         	         	         	1.833e-14	1.419e-14	2.226e-14
   2852	     0.26	     0.62	 2CXO J142000.1+471015	 14 20 00.13	+47 10 15.27	     1.31	     1.09	      4.8	     3.47	                TRUE	FALSE	FALSE	FALSE	1.329e-14	9.233e-15	1.711e-14	         	         	         	1.329e-14	9.233e-15	1.711e-14	         	         	         
   2859	     0.63	     0.42	 2CXO J142003.8+541743	 14 20 03.85	+54 17 43.43	     1.92	     1.92	      0.0	     4.00	                TRUE	FALSE	FALSE	FALSE	         	         	         	2.307e-14	1.730e-14	2.884e-14	         	         	         	2.307e-14	1.730e-14	2.884e-14
   2915	     0.39	     0.69	 2CXO J142020.6+564204	 14 20 20.70	+56 42 04.01	     2.45	     1.66	    161.1	     2.54	                TRUE	FALSE	FALSE	FALSE	3.015e-14	1.796e-14	4.170e-14	         	         	         	3.015e-14	1.796e-14	4.170e-14	         	         	         
   2927	     1.32	     0.61	 2CXO J142023.9+541358	 14 20 23.95	+54 13 58.09	     6.29	     3.09	      5.1	     2.30	            MARGINAL	FALSE	FALSE	FALSE	         	         	         	2.794e-14	1.529e-14	4.006e-14	         	         	         	2.794e-14	1.529e-14	4.006e-14
   2957	     1.07	     0.52	 2CXO J142031.4+393449	 14 20 31.44	+39 34 49.09	     4.10	     4.10	      0.0	     2.70	            MARGINAL	FALSE	FALSE	FALSE	1.609e-14	8.239e-15	2.354e-14	         	         	         	1.609e-14	8.239e-15	2.354e-14	         	         	         
   2981	     1.09	     0.41	 2CXO J142038.7+542014	 14 20 38.76	+54 20 14.32	     3.28	     1.63	    164.2	     3.69	                TRUE	FALSE	FALSE	FALSE	         	         	         	4.642e-14	3.353e-14	5.867e-14	         	         	         	4.642e-14	3.353e-14	5.867e-14
   2991	     1.78	     0.50	 2CXO J142040.2+464025	 14 20 40.25	+46 40 25.24	     6.39	     4.48	     76.0	     2.91	            MARGINAL	FALSE	FALSE	FALSE	1.656e-14	4.139e-15	2.898e-14	         	         	         	1.656e-14	4.139e-15	2.898e-14	         	         	         
   3101	     0.57	     0.34	 2CXO J142117.3+343636	 14 21 17.30	+34 36 36.83	     1.47	     0.93	     52.0	     3.59	                TRUE	FALSE	FALSE	FALSE	2.919e-14	2.106e-14	3.733e-14	         	         	         	2.919e-14	2.106e-14	3.733e-14	         	         	         
   3103	     0.32	     0.27	 2CXO J142118.5+463452	 14 21 18.59	+46 34 52.17	     0.73	     0.72	    150.5	     9.03	                TRUE	FALSE	FALSE	FALSE	3.777e-14	3.306e-14	4.248e-14	         	         	         	3.665e-14	3.257e-14	4.073e-14	         	         	         
   3256	     0.10	     0.82	 2CXO J142202.5+532826	 14 22 02.54	+53 28 26.52	     1.03	     0.84	     99.7	     8.27	                TRUE	 TRUE	FALSE	FALSE	4.957e-15	3.605e-15	6.309e-15	         	         	         	7.852e-15	6.709e-15	8.924e-15	         	         	         
   3414	     0.74	     0.30	 2CXO J142250.6+194242	 14 22 50.66	+19 42 42.15	     1.76	     1.76	      0.0	     4.72	                TRUE	FALSE	FALSE	FALSE	2.962e-14	2.284e-14	3.605e-14	         	         	         	2.962e-14	2.284e-14	3.605e-14	         	         	         
   3462	     0.18	     0.55	 2CXO J142308.2+224158	 14 23 08.25	+22 41 58.03	     0.75	     0.74	    100.3	     4.06	                TRUE	FALSE	FALSE	FALSE	2.249e-14	1.695e-14	2.803e-14	         	         	         	2.249e-14	1.695e-14	2.803e-14	         	         	         
   3513	     0.91	     0.63	 2CXO J142319.6+344840	 14 23 19.61	+34 48 40.85	     4.63	     3.77	     70.2	     1.96	            MARGINAL	 TRUE	FALSE	FALSE	0.000e+00	0.000e+00	1.119e-14	         	         	         	0.000e+00	0.000e+00	1.119e-14	         	         	         
   3530	     0.45	     0.17	 2CXO J142326.0+533004	 14 23 26.08	+53 30 04.24	     0.81	     0.80	     86.8	    14.10	                TRUE	FALSE	FALSE	FALSE	2.278e-14	2.074e-14	2.483e-14	         	         	         	2.297e-14	2.102e-14	2.491e-14	         	         	         
   3576	     0.94	     0.10	 2CXO J142336.8+241018	 14 23 36.87	+24 10 18.20	     1.39	     0.97	    157.1	     6.65	                TRUE	FALSE	FALSE	FALSE	3.696e-14	3.113e-14	4.279e-14	         	         	         	3.696e-14	3.113e-14	4.279e-14	         	         	         
   3615	     1.23	     0.10	 2CXO J142348.2+345608	 14 23 48.21	+34 56 08.52	     1.83	     1.48	     91.6	     4.26	                TRUE	FALSE	FALSE	FALSE	1.582e-14	1.102e-14	2.062e-14	         	         	         	1.582e-14	1.102e-14	2.062e-14	         	         	         
   3648	     0.12	     0.71	 2CXO J142358.9+344859	 14 23 58.95	+34 48 59.84	     0.77	     0.74	     55.9	     7.29	                TRUE	FALSE	FALSE	FALSE	3.566e-14	3.055e-14	4.048e-14	         	         	         	3.618e-14	3.117e-14	4.088e-14	         	         	         
   3679	     0.53	     0.55	 2CXO J142407.7+375449	 14 24 07.74	+37 54 49.33	     2.18	     1.67	     11.3	     2.78	                TRUE	FALSE	FALSE	FALSE	2.985e-14	1.889e-14	4.082e-14	         	         	         	2.985e-14	1.889e-14	4.082e-14	         	         	         
   3689	     0.12	     0.70	 2CXO J142411.7+345012	 14 24 11.79	+34 50 12.54	     0.77	     0.76	    166.4	     4.13	                TRUE	FALSE	FALSE	FALSE	8.404e-15	6.366e-15	1.044e-14	         	         	         	8.404e-15	6.366e-15	1.044e-14	         	         	         
   3709	     0.70	     0.52	 2CXO J142418.1+375133	 14 24 18.15	+37 51 33.46	     2.66	     1.86	     13.2	     2.54	                TRUE	FALSE	FALSE	FALSE	1.808e-14	1.061e-14	2.516e-14	         	         	         	1.808e-14	1.061e-14	2.516e-14	         	         	         
   3719	     0.63	     0.48	 2CXO J142421.2+452751	 14 24 21.24	+45 27 51.99	     2.18	     1.65	    126.7	     7.99	                TRUE	FALSE	FALSE	FALSE	4.729e-14	3.715e-14	5.742e-14	         	         	         	3.231e-14	2.553e-14	3.909e-14	         	         	         
   3733	     0.81	     0.38	 2CXO J142427.4+344805	 14 24 27.45	+34 48 05.58	     2.26	     1.45	    169.6	     3.06	                TRUE	FALSE	FALSE	FALSE	1.234e-14	7.916e-15	1.653e-14	         	         	         	1.234e-14	7.916e-15	1.653e-14	         	         	         
